State ID,Year,sorrow,afraid,anxiety,endure,stress,tragedy,brain,lonely,watch,medication,parents,poverty (real),listening,irritable,abuse,improvement,alienation,studies,needy,level,courage,clarity,upset,world health organization,degree,label,healthy,poor,friends,patience,gain,understanding,suicide,heal,esteem,hurt,home,anger,low,condition,strength,substances,media,education (real),pizza,victim,observation,antisocial,withdrawn,treatment,wailing,abandoned,weak,warning,doctor,education,talk,effect,mental health,burger,insecure,affect,drugs,skills,programs,pessimistic,personal,fast food,quality,immune,data,fight,inadequate,fatigue,mental,foreign born  (real),cooperative,scared,isolated,evaluation,disease,grieving,tack,family,prevention,shopping,oppressed,trajectory,ability,triumph,concern,alone,shattered,troubled,thoughts,substance abuse,separation,time,withdrawal,melancholy,bikini,overwhelmed,zero,descent,normal,communication,hereditary,unusual,confusion,eat,bipolar,diet,child,failure, endless,fear,inability,suffer,fat,irrational, confused,defensive,happy,health (real),rejected,homesick,antidepressant,median age (real),agitated,peers,broken,pills,grief,trapped,amenorrhea,crying,medicine,cycle,frustration,death,empty,treat, Crushing,morbid,option,wretched,sleep,clinical,stigma,organize,cure,reality,agony,isolation,teenagers,die,consumed,involvement,interfere,defeated,Forever,excluded,wounded,hopeless,blue,torment,nervous,knowledge,symptoms,youth,suffering,discrimination,unique,overcome,income (real),patient,distressed,solitary,sad,brittle,attitude,requirement,attempt,down,help,guideline,heavy,resulting,disorder,sport,paranoid,achy,suicidal,caregiver,breakdown,problem,opinion,struggle,interested,tired,need,goals,necessary,psychiatrist,children,cruel,report, hopeless,source,panic,attention,counsel,protect,statistics,fragile,dreadful,siblings,talking,feelings,abnormal,kill,nothing, sleep,pain,uncomfortable,review,validation,awareness,quantity,diagnosis,sadness,signs,thesis,moody,worry,prescription,reckless,study,miserable,weight loss,freaking,donut,health,monitor,alarm,sugar,depressed,exercise,adolescents,security,sympathetic,therapy,tragic,injured,love,doomed,desperate,travel,cope,vulnerable,insomnia,exhausted,despair,quest,progressive,crushed,aid,partum,anxious,pattern, numb,crisis,depression,physician,unhappy
31,2014,56.0,83.0,80.0,67.0,92.0,85.0,95.0,90.0,79.0,89.0,81.0,21.3,86.0,64.0,94.0,62.0,49.0,78.0,54.0,82.0,56.0,38.0,79.0,42.0,86.0,82.0,72.0,81.0,81.0,78.0,87.0,87.0,90.0,34.0,85.0,71.0,76.0,92.0,86.0,82.0,90.0,66.0,50.0,84.0,71.0,93.0,88.0,86.0,51.0,93.0,70.0,77.0,86.0,48.0,84.0,85.0,61.0,91.0,55.0,57.0,55.0,91.0,45.0,77.0,88.0,76.0,75.0,68.0,82.0,69.0,65.0,83.0,66.0,94.0,76.0,9.9,25.0,91.0,94.0,86.0,73.0,45.0,38.0,77.0,80.0,31.0,55.0,72.0,92.0,91.0,70.0,94.0,76.0,81.0,89.0,67.0,77.0,75.0,71.0,95.0,67.0,87.0,86.0,75.0,69.0,79.0,45.0,100.0,97.0,74.0,100.0,89.0,75.0,91.0,74.0,40.0,65.0,90.0,76.0,100.0,88.0,34.0,84.0,14.5,81.0,100.0,67.0,36.8,79.0,55.0,16.0,56.0,80.0,60.0,73.0,85.0,67.0,83.0,64.0,100.0,76.0,69.0,56.0,92.0,71.0,68.0,91.0,52.0,72.0,87.0,82.0,80.0,56.0,83.0,82.0,94.0,75.0,76.0,100.0,53.0,61.0,67.0,48.0,92.0,77.0,41.0,83.0,86.0,81.0,68.0,86.0,85.0,89.0,86.0,44803,52.0,40.0,62.0,50.0,78.0,62.0,47.0,70.0,80.0,86.0,71.0,79.0,100.0,85.0,57.0,66.0,62.0,84.0,23.0,87.0,96.0,23.0,64.0,71.0,79.0,91.0,92.0,78.0,66.0,85.0,67.0,49.0,98.0,61.0,81.0,76.0,15.0,93.0,84.0,100.0,74.0,76.0,53.0,64.0,82.0,84.0,77.0,91.0,77.0,90.0,81.0,23.0,82.0,79.0,81.0,89.0,70.0,97.0,18.0,53.0,83.0,64.0,60.0,46.0,71.0,85.0,74.0,72.0,50.0,76.0,68.0,70.0,97.0,81.0,75.0,92.0,87.0,63.0,77.0,77.0,74.0,76.0,72.0,69.0,78.0,52.0,64.0,84.0,65.0,66.0,57.0,39.0,72.0,63.0,75.0,68.0,82.0,88.0,69.0,91.0
32,2014,64.0,73.0,75.0,55.0,80.0,80.0,81.0,85.0,88.0,69.0,84.0,15.9,67.0,66.0,67.0,65.0,50.0,71.0,60.0,71.0,51.0,48.0,78.0,38.0,66.0,88.0,72.0,78.0,85.0,80.0,88.0,73.0,76.0,34.0,83.0,64.0,64.0,81.0,73.0,69.0,76.0,48.0,70.0,85.4,70.0,76.0,74.0,65.0,63.0,80.0,65.0,77.0,79.0,42.0,88.0,58.0,54.0,79.0,57.0,78.0,74.0,72.0,45.0,64.0,79.0,71.0,77.0,50.0,64.0,71.0,60.0,72.0,63.0,72.0,69.0,22.3,22.0,85.0,78.0,50.0,68.0,42.0,27.0,69.0,60.0,42.0,67.0,38.0,63.0,70.0,90.0,96.0,61.0,67.0,72.0,48.0,63.0,89.0,73.0,74.0,61.0,72.0,84.0,65.0,57.0,56.0,45.0,39.0,69.0,77.0,74.0,75.0,70.0,70.0,81.0,39.0,45.0,73.0,80.0,67.0,91.0,52.0,80.0,8.7,92.0,60.0,54.0,38.1,81.0,57.0,14.0,62.0,61.0,63.0,62.0,95.0,65.0,77.0,80.0,84.0,80.0,62.0,56.0,95.0,100.0,42.0,83.0,59.0,74.0,68.0,83.0,82.0,60.0,62.0,68.0,76.0,50.0,61.0,55.0,47.0,99.0,67.0,34.0,82.0,82.0,40.0,71.0,65.0,61.0,59.0,70.0,70.0,79.0,69.0,58878,50.0,56.0,61.0,43.0,51.0,50.0,68.0,58.0,76.0,72.0,67.0,65.0,38.0,71.0,73.0,82.0,53.0,66.0,11.0,82.0,85.0,22.0,70.0,88.0,85.0,83.0,77.0,100.0,81.0,79.0,62.0,49.0,72.0,48.0,72.0,75.0,34.0,74.0,65.0,60.0,100.0,69.0,55.0,80.0,63.0,80.0,74.0,83.0,76.0,87.0,87.0,29.0,59.0,67.0,65.0,96.0,62.0,68.0,16.0,70.0,65.0,53.0,51.0,75.0,65.0,64.0,70.0,62.0,34.0,76.0,65.0,72.0,79.0,49.0,57.0,53.0,79.0,73.0,72.0,83.0,69.0,82.0,70.0,57.0,76.0,67.0,77.0,76.0,66.0,52.0,59.0,78.0,50.0,83.0,47.0,72.0,77.0,73.0,65.0,83.0
33,2014,72.0,82.0,78.0,64.0,90.0,80.0,90.0,83.0,82.0,85.0,92.0,17.2,75.0,70.0,83.0,98.0,100.0,79.0,61.0,89.0,59.0,46.0,84.0,46.0,82.0,100.0,72.0,84.0,80.0,85.0,92.0,95.0,75.0,37.0,89.0,76.0,83.0,87.0,83.0,87.0,92.0,67.0,53.0,85.4,76.0,84.0,64.0,84.0,63.0,92.0,66.0,75.0,88.0,58.0,87.0,86.0,77.0,88.0,57.0,59.0,66.0,89.0,45.0,86.0,89.0,89.0,85.0,73.0,82.0,70.0,63.0,74.0,77.0,83.0,69.0,7.6,29.0,96.0,88.0,63.0,82.0,50.0,45.0,92.0,79.0,44.0,59.0,52.0,79.0,75.0,71.0,91.0,64.0,80.0,77.0,88.0,97.0,92.0,75.0,79.0,67.0,84.0,78.0,70.0,63.0,71.0,54.0,53.0,74.0,79.0,82.0,87.0,96.0,88.0,89.0,100.0,58.0,76.0,80.0,86.0,81.0,37.0,75.0,13.1,82.0,58.0,67.0,37.8,80.0,57.0,15.0,66.0,71.0,66.0,65.0,91.0,100.0,92.0,79.0,91.0,78.0,75.0,65.0,65.0,84.0,50.0,91.0,81.0,70.0,86.0,74.0,85.0,53.0,71.0,85.0,84.0,63.0,80.0,74.0,63.0,69.0,61.0,46.0,76.0,91.0,56.0,88.0,82.0,79.0,63.0,89.0,75.0,82.0,83.0,46556,59.0,58.0,51.0,39.0,58.0,61.0,67.0,77.0,86.0,93.0,70.0,74.0,71.0,77.0,65.0,87.0,66.0,64.0,16.0,83.0,92.0,20.0,77.0,96.0,81.0,93.0,86.0,71.0,73.0,92.0,56.0,55.0,67.0,55.0,91.0,85.0,15.0,95.0,78.0,55.0,66.0,71.0,57.0,80.0,78.0,93.0,89.0,91.0,84.0,75.0,78.0,31.0,83.0,80.0,68.0,81.0,81.0,81.0,28.0,76.0,81.0,69.0,94.0,59.0,82.0,66.0,52.0,75.0,38.0,83.0,75.0,70.0,94.0,70.0,72.0,62.0,74.0,69.0,78.0,79.0,64.0,75.0,61.0,59.0,77.0,53.0,79.0,68.0,58.0,56.0,57.0,64.0,53.0,85.0,61.0,79.0,88.0,81.0,73.0,77.0
34,2014,57.0,86.0,86.0,70.0,83.0,76.0,85.0,73.0,75.0,97.0,84.0,11.5,75.0,70.0,88.0,65.0,70.0,60.0,47.0,92.0,47.0,50.0,83.0,19.0,88.0,93.0,100.0,79.0,86.0,95.0,88.0,80.0,84.0,34.0,71.0,78.0,95.0,96.0,82.0,97.0,92.0,94.0,47.0,91.3,88.0,90.0,57.0,75.0,43.0,88.0,60.0,78.0,84.0,59.0,73.0,58.0,87.0,88.0,64.0,50.0,67.0,86.0,41.0,86.0,75.0,62.0,74.0,66.0,91.0,76.0,57.0,64.0,53.0,87.0,78.0,2.9,100.0,64.0,79.0,64.0,83.0,73.0,74.0,91.0,90.0,33.0,17.0,84.0,83.0,93.0,69.0,94.0,100.0,72.0,88.0,56.0,81.0,70.0,68.0,78.0,77.0,82.0,81.0,69.0,67.0,74.0,55.0,46.0,49.0,75.0,75.0,85.0,85.0,93.0,84.0,39.0,43.0,79.0,71.0,64.0,66.0,41.0,76.0,7.9,71.0,73.0,77.0,35.9,98.0,28.0,14.0,57.0,73.0,58.0,72.0,78.0,65.0,82.0,92.0,91.0,79.0,67.0,58.0,57.0,78.0,35.0,100.0,43.0,90.0,86.0,81.0,83.0,53.0,81.0,77.0,87.0,44.0,70.0,56.0,57.0,56.0,94.0,50.0,70.0,79.0,69.0,79.0,68.0,82.0,90.0,74.0,82.0,100.0,52.0,59029,63.0,63.0,60.0,43.0,52.0,58.0,54.0,82.0,83.0,84.0,62.0,91.0,48.0,81.0,69.0,44.0,76.0,62.0,14.0,100.0,83.0,20.0,78.0,61.0,86.0,95.0,78.0,66.0,48.0,76.0,51.0,64.0,34.0,52.0,62.0,97.0,14.0,85.0,68.0,67.0,60.0,72.0,56.0,59.0,75.0,80.0,66.0,100.0,80.0,38.0,76.0,23.0,73.0,77.0,71.0,80.0,87.0,71.0,17.0,83.0,89.0,100.0,52.0,58.0,86.0,73.0,58.0,100.0,43.0,75.0,79.0,64.0,98.0,89.0,55.0,100.0,90.0,85.0,80.0,64.0,50.0,76.0,78.0,43.0,91.0,43.0,83.0,82.0,57.0,80.0,82.0,36.0,73.0,57.0,79.0,81.0,68.0,85.0,50.0,84.0
35,2014,72.0,89.0,77.0,52.0,95.0,84.0,90.0,75.0,84.0,84.0,90.0,15.8,79.0,82.0,71.0,76.0,50.0,74.0,60.0,98.0,60.0,45.0,85.0,49.0,78.0,89.0,76.0,86.0,90.0,72.0,93.0,81.0,83.0,35.0,76.0,74.0,79.0,85.0,82.0,81.0,100.0,64.0,57.0,88.8,93.0,78.0,77.0,69.0,66.0,88.0,67.0,92.0,87.0,57.0,93.0,72.0,64.0,89.0,54.0,58.0,58.0,82.0,44.0,81.0,76.0,69.0,78.0,69.0,75.0,72.0,59.0,72.0,67.0,84.0,70.0,4.1,19.0,84.0,87.0,60.0,84.0,48.0,48.0,97.0,70.0,37.0,46.0,45.0,83.0,81.0,68.0,96.0,70.0,76.0,77.0,36.0,79.0,88.0,79.0,78.0,71.0,71.0,88.0,73.0,67.0,73.0,68.0,53.0,74.0,80.0,78.0,84.0,87.0,92.0,90.0,47.0,44.0,75.0,79.0,88.0,85.0,38.0,78.0,8.4,90.0,64.0,68.0,39.1,68.0,57.0,15.0,57.0,72.0,70.0,63.0,90.0,71.0,90.0,69.0,95.0,83.0,97.0,62.0,79.0,93.0,47.0,91.0,63.0,66.0,79.0,82.0,85.0,60.0,78.0,80.0,92.0,61.0,80.0,64.0,53.0,66.0,73.0,39.0,77.0,80.0,60.0,80.0,70.0,85.0,70.0,84.0,76.0,89.0,75.0,49308,60.0,45.0,52.0,45.0,69.0,62.0,64.0,67.0,86.0,88.0,72.0,80.0,55.0,83.0,58.0,68.0,71.0,71.0,14.0,83.0,91.0,21.0,66.0,86.0,90.0,94.0,85.0,69.0,69.0,81.0,57.0,52.0,69.0,65.0,87.0,80.0,19.0,90.0,78.0,64.0,69.0,73.0,56.0,70.0,70.0,86.0,77.0,91.0,83.0,79.0,82.0,33.0,80.0,84.0,80.0,86.0,80.0,78.0,23.0,71.0,81.0,76.0,88.0,68.0,76.0,77.0,66.0,76.0,40.0,86.0,73.0,71.0,87.0,56.0,61.0,65.0,74.0,78.0,87.0,73.0,59.0,85.0,61.0,64.0,70.0,71.0,69.0,73.0,63.0,100.0,62.0,55.0,53.0,78.0,62.0,81.0,78.0,87.0,82.0,78.0
36,2014,74.0,88.0,76.0,43.0,84.0,68.0,83.0,80.0,69.0,91.0,86.0,16.6,71.0,85.0,76.0,53.0,59.0,51.0,65.0,92.0,59.0,39.0,92.0,27.0,90.0,75.0,72.0,78.0,84.0,87.0,91.0,76.0,86.0,36.0,69.0,85.0,77.0,94.0,83.0,76.0,97.0,53.0,43.0,86.7,93.0,85.0,56.0,73.0,56.0,89.0,71.0,82.0,89.0,52.0,93.0,54.0,64.0,78.0,50.0,68.0,55.0,77.0,45.0,72.0,65.0,77.0,72.0,92.0,66.0,71.0,50.0,78.0,61.0,86.0,65.0,5.6,25.0,92.0,79.0,51.0,78.0,57.0,57.0,76.0,60.0,35.0,36.0,59.0,86.0,94.0,66.0,98.0,83.0,69.0,67.0,56.0,78.0,77.0,71.0,83.0,77.0,94.0,85.0,68.0,71.0,100.0,58.0,49.0,65.0,85.0,80.0,91.0,81.0,81.0,88.0,42.0,46.0,60.0,85.0,64.0,100.0,50.0,78.0,15.4,70.0,60.0,69.0,36.2,61.0,48.0,100.0,72.0,76.0,66.0,62.0,96.0,76.0,78.0,72.0,96.0,71.0,76.0,50.0,86.0,66.0,51.0,92.0,42.0,52.0,71.0,91.0,76.0,57.0,71.0,77.0,88.0,58.0,59.0,76.0,69.0,65.0,55.0,41.0,86.0,83.0,51.0,73.0,63.0,90.0,73.0,81.0,59.0,83.0,73.0,47529,55.0,66.0,49.0,44.0,82.0,54.0,64.0,69.0,82.0,84.0,47.0,77.0,53.0,74.0,61.0,72.0,100.0,67.0,13.0,85.0,79.0,18.0,56.0,88.0,91.0,90.0,73.0,71.0,77.0,81.0,62.0,46.0,79.0,50.0,71.0,73.0,13.0,78.0,62.0,55.0,73.0,71.0,58.0,68.0,71.0,92.0,87.0,92.0,88.0,81.0,70.0,20.0,79.0,61.0,72.0,82.0,87.0,65.0,26.0,88.0,89.0,84.0,78.0,67.0,83.0,85.0,86.0,57.0,36.0,86.0,79.0,71.0,83.0,49.0,67.0,62.0,74.0,61.0,81.0,80.0,65.0,76.0,58.0,71.0,67.0,48.0,73.0,76.0,59.0,55.0,64.0,41.0,57.0,81.0,62.0,83.0,75.0,74.0,73.0,71.0
37,2014,49.0,48.0,47.0,28.0,52.0,47.0,52.0,61.0,56.0,49.0,46.0,16.6,56.0,47.0,50.0,45.0,39.0,40.0,37.0,49.0,37.0,32.0,43.0,23.0,44.0,60.0,48.0,53.0,52.0,56.0,50.0,49.0,55.0,24.0,52.0,40.0,44.0,51.0,52.0,49.0,54.0,25.0,45.0,89.5,45.0,54.0,30.0,37.0,31.0,56.0,61.0,51.0,47.0,37.0,57.0,33.0,41.0,60.0,44.0,42.0,40.0,46.0,27.0,52.0,44.0,35.0,55.0,40.0,54.0,48.0,100.0,40.0,30.0,54.0,53.0,9.8,16.0,48.0,57.0,37.0,44.0,28.0,36.0,48.0,43.0,25.0,45.0,29.0,48.0,59.0,77.0,68.0,43.0,39.0,45.0,26.0,44.0,50.0,47.0,49.0,63.0,49.0,66.0,49.0,47.0,47.0,39.0,30.0,47.0,47.0,53.0,61.0,54.0,56.0,51.0,27.0,30.0,42.0,47.0,42.0,50.0,19.0,68.0,9.7,56.0,48.0,38.0,38.9,40.0,32.0,11.0,29.0,52.0,39.0,37.0,55.0,47.0,58.0,40.0,58.0,59.0,39.0,52.0,53.0,63.0,32.0,60.0,29.0,44.0,44.0,55.0,52.0,45.0,51.0,47.0,55.0,35.0,45.0,32.0,31.0,43.0,40.0,21.0,58.0,50.0,46.0,41.0,53.0,43.0,47.0,52.0,43.0,47.0,46.0,51075,32.0,25.0,33.0,43.0,37.0,38.0,48.0,41.0,56.0,47.0,56.0,52.0,18.0,48.0,79.0,42.0,36.0,46.0,21.0,55.0,59.0,15.0,42.0,47.0,48.0,55.0,49.0,35.0,32.0,49.0,47.0,38.0,41.0,45.0,52.0,43.0,10.0,52.0,47.0,52.0,54.0,38.0,43.0,39.0,38.0,56.0,50.0,60.0,47.0,45.0,59.0,23.0,37.0,49.0,39.0,68.0,43.0,45.0,10.0,43.0,48.0,35.0,35.0,32.0,39.0,44.0,41.0,49.0,32.0,54.0,44.0,44.0,55.0,25.0,39.0,40.0,51.0,38.0,51.0,62.0,48.0,57.0,47.0,39.0,49.0,39.0,53.0,48.0,41.0,39.0,35.0,42.0,51.0,50.0,50.0,51.0,51.0,48.0,37.0,52.0
38,2014,62.0,88.0,82.0,46.0,97.0,83.0,87.0,81.0,80.0,88.0,89.0,13.6,66.0,82.0,86.0,68.0,63.0,64.0,63.0,86.0,59.0,48.0,91.0,38.0,76.0,84.0,79.0,87.0,100.0,81.0,90.0,83.0,84.0,36.0,88.0,74.0,75.0,89.0,80.0,77.0,90.0,55.0,81.0,89.0,93.0,83.0,70.0,73.0,69.0,94.0,61.0,97.0,87.0,49.0,91.0,57.0,62.0,84.0,53.0,57.0,62.0,80.0,47.0,72.0,84.0,71.0,84.0,54.0,74.0,73.0,59.0,75.0,62.0,88.0,69.0,6.1,16.0,79.0,94.0,60.0,90.0,46.0,44.0,83.0,68.0,43.0,60.0,53.0,71.0,84.0,83.0,97.0,70.0,74.0,79.0,40.0,70.0,75.0,88.0,77.0,71.0,80.0,82.0,70.0,67.0,65.0,61.0,48.0,79.0,87.0,81.0,80.0,79.0,90.0,100.0,43.0,53.0,69.0,80.0,78.0,90.0,37.0,80.0,8.5,89.0,70.0,70.0,40.4,75.0,58.0,14.0,61.0,71.0,65.0,73.0,89.0,93.0,88.0,76.0,91.0,86.0,79.0,77.0,88.0,93.0,42.0,92.0,78.0,67.0,75.0,87.0,86.0,68.0,73.0,74.0,88.0,58.0,76.0,66.0,55.0,78.0,70.0,46.0,81.0,90.0,50.0,72.0,70.0,79.0,73.0,81.0,80.0,85.0,66.0,53234,66.0,49.0,56.0,44.0,61.0,55.0,63.0,69.0,81.0,79.0,80.0,78.0,48.0,82.0,65.0,76.0,71.0,78.0,16.0,84.0,93.0,30.0,68.0,86.0,100.0,92.0,80.0,67.0,84.0,87.0,61.0,53.0,72.0,49.0,84.0,74.0,24.0,81.0,79.0,66.0,76.0,77.0,56.0,71.0,73.0,85.0,73.0,92.0,87.0,84.0,88.0,32.0,77.0,75.0,85.0,85.0,76.0,72.0,18.0,69.0,77.0,64.0,91.0,73.0,72.0,76.0,66.0,74.0,37.0,81.0,68.0,75.0,91.0,63.0,64.0,64.0,84.0,76.0,82.0,74.0,71.0,79.0,64.0,65.0,69.0,76.0,85.0,81.0,86.0,61.0,68.0,87.0,66.0,86.0,58.0,80.0,85.0,87.0,90.0,85.0
39,2014,73.0,84.0,94.0,47.0,91.0,94.0,89.0,80.0,99.0,87.0,88.0,14.3,81.0,93.0,79.0,73.0,35.0,100.0,60.0,86.0,60.0,34.0,71.0,56.0,70.0,86.0,78.0,93.0,94.0,82.0,95.0,83.0,79.0,40.0,71.0,64.0,79.0,85.0,80.0,63.0,83.0,42.0,61.0,85.4,100.0,95.0,70.0,77.0,57.0,91.0,75.0,90.0,90.0,47.0,93.0,65.0,61.0,86.0,64.0,69.0,51.0,80.0,42.0,75.0,94.0,37.0,80.0,53.0,79.0,61.0,59.0,74.0,59.0,91.0,74.0,13.1,16.0,79.0,93.0,66.0,81.0,44.0,38.0,78.0,80.0,35.0,72.0,37.0,73.0,73.0,81.0,90.0,76.0,92.0,88.0,82.0,74.0,74.0,89.0,82.0,69.0,62.0,79.0,74.0,62.0,76.0,51.0,47.0,100.0,75.0,82.0,85.0,79.0,75.0,94.0,43.0,48.0,80.0,80.0,85.0,90.0,29.0,73.0,7.4,88.0,47.0,70.0,39.7,71.0,67.0,15.0,52.0,88.0,60.0,47.0,99.0,74.0,79.0,100.0,96.0,84.0,66.0,61.0,91.0,86.0,53.0,88.0,84.0,61.0,70.0,88.0,89.0,59.0,92.0,79.0,84.0,62.0,78.0,69.0,48.0,74.0,69.0,48.0,82.0,79.0,50.0,84.0,71.0,75.0,65.0,97.0,66.0,79.0,63.0,54891,59.0,37.0,65.0,45.0,59.0,72.0,67.0,69.0,82.0,79.0,53.0,75.0,47.0,85.0,60.0,93.0,61.0,76.0,27.0,86.0,97.0,26.0,62.0,91.0,97.0,89.0,81.0,67.0,75.0,81.0,73.0,56.0,80.0,63.0,100.0,76.0,22.0,81.0,80.0,77.0,89.0,68.0,64.0,75.0,61.0,86.0,77.0,88.0,80.0,89.0,84.0,36.0,63.0,63.0,75.0,100.0,67.0,89.0,17.0,55.0,79.0,49.0,59.0,58.0,71.0,75.0,89.0,74.0,38.0,88.0,65.0,77.0,92.0,82.0,62.0,79.0,100.0,91.0,77.0,75.0,58.0,86.0,70.0,50.0,71.0,50.0,91.0,69.0,67.0,79.0,75.0,70.0,81.0,83.0,61.0,74.0,78.0,88.0,70.0,86.0
40,2014,70.0,86.0,74.0,54.0,85.0,82.0,85.0,88.0,78.0,86.0,86.0,18.0,79.0,77.0,76.0,78.0,84.0,74.0,71.0,88.0,58.0,43.0,86.0,41.0,83.0,85.0,74.0,75.0,84.0,86.0,97.0,88.0,76.0,34.0,83.0,82.0,81.0,84.0,95.0,75.0,88.0,59.0,48.0,85.0,80.0,93.0,74.0,74.0,60.0,92.0,61.0,73.0,85.0,47.0,85.0,87.0,84.0,83.0,63.0,60.0,67.0,88.0,49.0,75.0,80.0,86.0,81.0,81.0,75.0,70.0,50.0,75.0,75.0,86.0,71.0,4.8,38.0,100.0,73.0,51.0,80.0,46.0,56.0,94.0,64.0,41.0,40.0,43.0,76.0,66.0,74.0,95.0,66.0,88.0,74.0,46.0,86.0,82.0,76.0,73.0,72.0,96.0,78.0,66.0,61.0,65.0,54.0,52.0,81.0,85.0,84.0,86.0,88.0,82.0,86.0,51.0,51.0,72.0,86.0,94.0,74.0,47.0,74.0,13.6,71.0,64.0,62.0,38.3,69.0,65.0,15.0,72.0,70.0,64.0,65.0,89.0,95.0,87.0,58.0,92.0,72.0,81.0,83.0,63.0,72.0,49.0,88.0,52.0,68.0,76.0,82.0,87.0,49.0,64.0,79.0,83.0,67.0,80.0,50.0,63.0,70.0,62.0,43.0,78.0,89.0,38.0,80.0,72.0,84.0,62.0,87.0,63.0,83.0,79.0,45238,62.0,55.0,51.0,39.0,64.0,68.0,63.0,72.0,86.0,91.0,64.0,73.0,63.0,75.0,61.0,87.0,66.0,63.0,17.0,81.0,87.0,21.0,72.0,82.0,84.0,98.0,84.0,69.0,67.0,93.0,54.0,52.0,67.0,49.0,81.0,83.0,17.0,87.0,70.0,55.0,68.0,76.0,57.0,79.0,78.0,87.0,82.0,88.0,88.0,64.0,72.0,20.0,77.0,77.0,75.0,70.0,86.0,81.0,23.0,87.0,83.0,98.0,89.0,63.0,84.0,73.0,50.0,67.0,32.0,79.0,74.0,67.0,91.0,53.0,66.0,65.0,70.0,85.0,86.0,82.0,59.0,75.0,59.0,76.0,68.0,56.0,69.0,71.0,54.0,60.0,59.0,54.0,46.0,83.0,62.0,82.0,78.0,81.0,76.0,78.0
41,2014,67.0,83.0,76.0,64.0,86.0,57.0,97.0,75.0,72.0,88.0,82.0,14.2,82.0,89.0,81.0,79.0,81.0,69.0,74.0,95.0,79.0,44.0,83.0,68.0,77.0,93.0,86.0,85.0,81.0,100.0,80.0,92.0,78.0,36.0,96.0,69.0,100.0,80.0,81.0,100.0,93.0,100.0,53.0,90.7,84.0,67.0,72.0,85.0,54.0,99.0,71.0,73.0,86.0,51.0,74.0,70.0,95.0,96.0,53.0,54.0,71.0,100.0,45.0,89.0,82.0,68.0,69.0,70.0,89.0,84.0,54.0,55.0,100.0,84.0,67.0,2.9,46.0,76.0,92.0,65.0,94.0,50.0,60.0,84.0,98.0,39.0,51.0,55.0,96.0,83.0,87.0,97.0,73.0,51.0,79.0,39.0,67.0,70.0,63.0,77.0,65.0,77.0,80.0,62.0,73.0,83.0,100.0,43.0,71.0,77.0,81.0,91.0,82.0,93.0,83.0,40.0,100.0,44.0,70.0,78.0,84.0,38.0,72.0,9.8,89.0,24.0,86.0,36.8,100.0,71.0,16.0,50.0,80.0,66.0,100.0,82.0,72.0,88.0,55.0,86.0,82.0,70.0,76.0,96.0,79.0,38.0,89.0,49.0,91.0,79.0,67.0,79.0,62.0,74.0,84.0,86.0,100.0,67.0,63.0,58.0,52.0,83.0,100.0,88.0,71.0,47.0,96.0,57.0,95.0,89.0,58.0,83.0,98.0,56.0,50979,77.0,49.0,71.0,45.0,73.0,64.0,54.0,100.0,78.0,93.0,75.0,83.0,82.0,94.0,69.0,56.0,81.0,67.0,10.0,94.0,87.0,100.0,80.0,97.0,84.0,91.0,96.0,81.0,40.0,84.0,43.0,53.0,70.0,55.0,70.0,77.0,12.0,79.0,88.0,80.0,56.0,74.0,52.0,52.0,95.0,85.0,62.0,89.0,78.0,71.0,72.0,27.0,79.0,100.0,99.0,86.0,85.0,92.0,36.0,62.0,73.0,98.0,70.0,39.0,77.0,78.0,64.0,87.0,41.0,79.0,71.0,83.0,94.0,95.0,67.0,69.0,77.0,83.0,78.0,64.0,28.0,51.0,82.0,69.0,84.0,41.0,70.0,84.0,57.0,66.0,65.0,27.0,55.0,62.0,84.0,78.0,70.0,92.0,70.0,61.0
